from_id,property2,to_id
284,hasMentalSymptom,9048
284,hasMentalSymptom,9122
284,hasMentalSymptom,9047
285,hasMentalSymptom,9054
285,hasMentalSymptom,9105
287,hasMentalSymptom,9038
288,hasMentalSymptom,9122
288,hasMentalSymptom,9115
288,hasMentalSymptom,9074
289,hasMentalSymptom,9159
290,hasMentalSymptom,9146
290,hasMentalSymptom,9086
293,hasMentalSymptom,9126
293,hasMentalSymptom,9054
294,hasMentalSymptom,9037
294,hasMentalSymptom,9161
294,hasMentalSymptom,9162
294,hasMentalSymptom,9163
294,hasMentalSymptom,9058
294,hasMentalSymptom,9080
295,hasMentalSymptom,9060
296,hasMentalSymptom,9054
296,hasMentalSymptom,9038
296,hasMentalSymptom,9039
296,hasMentalSymptom,9059
296,hasMentalSymptom,9164
296,hasMentalSymptom,9121
296,hasMentalSymptom,9105
296,hasMentalSymptom,9037
297,hasMentalSymptom,9054
297,hasMentalSymptom,9076
298,hasMentalSymptom,9083
298,hasMentalSymptom,9072
298,hasMentalSymptom,9042
301,hasMentalSymptom,9048
301,hasMentalSymptom,9108
301,hasMentalSymptom,9125
302,hasMentalSymptom,9039
302,hasMentalSymptom,9048
302,hasMentalSymptom,9065
302,hasMentalSymptom,9054
303,hasMentalSymptom,9038
303,hasMentalSymptom,9037
304,hasMentalSymptom,9041
306,hasMentalSymptom,9161
307,hasMentalSymptom,9098
307,hasMentalSymptom,9165
307,hasMentalSymptom,9037
308,hasMentalSymptom,9105
308,hasMentalSymptom,9048
308,hasMentalSymptom,9083
309,hasMentalSymptom,9054
309,hasMentalSymptom,9052
311,hasMentalSymptom,9054
311,hasMentalSymptom,9093
311,hasMentalSymptom,9105
312,hasMentalSymptom,9079
312,hasMentalSymptom,9124
312,hasMentalSymptom,9058
312,hasMentalSymptom,9042
312,hasMentalSymptom,9089
312,hasMentalSymptom,9039
312,hasMentalSymptom,9166
313,hasMentalSymptom,9064
313,hasMentalSymptom,9167
313,hasMentalSymptom,9037
313,hasMentalSymptom,9038
313,hasMentalSymptom,9125
313,hasMentalSymptom,9168
313,hasMentalSymptom,9169
313,hasMentalSymptom,9170
313,hasMentalSymptom,9050
314,hasMentalSymptom,9083
314,hasMentalSymptom,9105
315,hasMentalSymptom,9171
315,hasMentalSymptom,9172
316,hasMentalSymptom,9038
316,hasMentalSymptom,9045
316,hasMentalSymptom,9042
317,hasMentalSymptom,9054
318,hasMentalSymptom,9127
318,hasMentalSymptom,9053
319,hasMentalSymptom,9077
321,hasMentalSymptom,9038
321,hasMentalSymptom,9077
322,hasMentalSymptom,9054
322,hasMentalSymptom,9173
322,hasMentalSymptom,9074
323,hasMentalSymptom,9038
323,hasMentalSymptom,9083
325,hasMentalSymptom,9045
325,hasMentalSymptom,9174
325,hasMentalSymptom,9037
325,hasMentalSymptom,9044
326,hasMentalSymptom,9083
326,hasMentalSymptom,9072
327,hasMentalSymptom,9058
327,hasMentalSymptom,9045
328,hasMentalSymptom,9175
328,hasMentalSymptom,9059
328,hasMentalSymptom,9058
328,hasMentalSymptom,9176
330,hasMentalSymptom,9054
330,hasMentalSymptom,9038
331,hasMentalSymptom,9072
331,hasMentalSymptom,9054
332,hasMentalSymptom,9037
332,hasMentalSymptom,9077
333,hasMentalSymptom,9037
333,hasMentalSymptom,9136
333,hasMentalSymptom,9163
333,hasMentalSymptom,9080
334,hasMentalSymptom,9054
334,hasMentalSymptom,9050
334,hasMentalSymptom,9177
335,hasMentalSymptom,9083
336,hasMentalSymptom,9122
336,hasMentalSymptom,9126
336,hasMentalSymptom,9048
336,hasMentalSymptom,9097
336,hasMentalSymptom,9065
337,hasMentalSymptom,9070
337,hasMentalSymptom,9052
337,hasMentalSymptom,9067
337,hasMentalSymptom,9098
338,hasMentalSymptom,9074
339,hasMentalSymptom,9169
339,hasMentalSymptom,9040
339,hasMentalSymptom,9178
339,hasMentalSymptom,9179
339,hasMentalSymptom,9177
339,hasMentalSymptom,9089
339,hasMentalSymptom,9050
339,hasMentalSymptom,9038
340,hasMentalSymptom,9075
341,hasMentalSymptom,9180
341,hasMentalSymptom,9108
341,hasMentalSymptom,9181
341,hasMentalSymptom,9182
341,hasMentalSymptom,9077
341,hasMentalSymptom,9183
343,hasMentalSymptom,9053
343,hasMentalSymptom,9041
343,hasMentalSymptom,9038
343,hasMentalSymptom,9050
344,hasMentalSymptom,9043
344,hasMentalSymptom,9058
344,hasMentalSymptom,9037
345,hasMentalSymptom,9054
345,hasMentalSymptom,9114
346,hasMentalSymptom,9145
347,hasMentalSymptom,9038
347,hasMentalSymptom,9041
348,hasMentalSymptom,9038
348,hasMentalSymptom,9184
348,hasMentalSymptom,9185
349,hasMentalSymptom,9041
351,hasMentalSymptom,9065
351,hasMentalSymptom,9054
351,hasMentalSymptom,9138
352,hasMentalSymptom,9041
352,hasMentalSymptom,9038
352,hasMentalSymptom,9083
352,hasMentalSymptom,9058
352,hasMentalSymptom,9047
353,hasMentalSymptom,9122
353,hasMentalSymptom,9105
355,hasMentalSymptom,9074
356,hasMentalSymptom,9126
356,hasMentalSymptom,9186
357,hasMentalSymptom,9065
357,hasMentalSymptom,9098
357,hasMentalSymptom,9073
357,hasMentalSymptom,9103
358,hasMentalSymptom,9083
358,hasMentalSymptom,9075
358,hasMentalSymptom,9138
359,hasMentalSymptom,9038
360,hasMentalSymptom,9065
360,hasMentalSymptom,9054
361,hasMentalSymptom,9045
361,hasMentalSymptom,9089
361,hasMentalSymptom,9050
361,hasMentalSymptom,9058
361,hasMentalSymptom,9187
362,hasMentalSymptom,9059
362,hasMentalSymptom,9038
362,hasMentalSymptom,9188
363,hasMentalSymptom,9189
363,hasMentalSymptom,9190
363,hasMentalSymptom,9086
363,hasMentalSymptom,9065
363,hasMentalSymptom,9089
365,hasMentalSymptom,9054
365,hasMentalSymptom,9076
365,hasMentalSymptom,9067
365,hasMentalSymptom,9068
365,hasMentalSymptom,9051
365,hasMentalSymptom,9047
366,hasMentalSymptom,9041
366,hasMentalSymptom,9052
366,hasMentalSymptom,9058
366,hasMentalSymptom,9038
366,hasMentalSymptom,9037
366,hasMentalSymptom,9065
367,hasMentalSymptom,9038
368,hasMentalSymptom,9098
369,hasMentalSymptom,9064
370,hasMentalSymptom,9054
370,hasMentalSymptom,9191
372,hasMentalSymptom,9054
372,hasMentalSymptom,9089
373,hasMentalSymptom,9054
373,hasMentalSymptom,9052
374,hasMentalSymptom,9087
374,hasMentalSymptom,9038
375,hasMentalSymptom,9169
375,hasMentalSymptom,9135
375,hasMentalSymptom,9170
375,hasMentalSymptom,9192
375,hasMentalSymptom,9081
375,hasMentalSymptom,9064
375,hasMentalSymptom,9193
375,hasMentalSymptom,9194
376,hasMentalSymptom,9169
376,hasMentalSymptom,9038
376,hasMentalSymptom,9083
376,hasMentalSymptom,9126
378,hasMentalSymptom,9127
378,hasMentalSymptom,9037
379,hasMentalSymptom,9127
379,hasMentalSymptom,9037
380,hasMentalSymptom,9038
380,hasMentalSymptom,9195
380,hasMentalSymptom,9079
381,hasMentalSymptom,9037
381,hasMentalSymptom,9038
381,hasMentalSymptom,9089
381,hasMentalSymptom,9045
382,hasMentalSymptom,9043
382,hasMentalSymptom,9196
382,hasMentalSymptom,9058
382,hasMentalSymptom,9050
384,hasMentalSymptom,9037
384,hasMentalSymptom,9038
385,hasMentalSymptom,9037
385,hasMentalSymptom,9038
385,hasMentalSymptom,9058
386,hasMentalSymptom,9197
386,hasMentalSymptom,9105
388,hasMentalSymptom,9054
388,hasMentalSymptom,9058
388,hasMentalSymptom,9041
389,hasMentalSymptom,9122
389,hasMentalSymptom,9072
389,hasMentalSymptom,9054
389,hasMentalSymptom,9041
390,hasMentalSymptom,9038
390,hasMentalSymptom,9041
390,hasMentalSymptom,9122
391,hasMentalSymptom,9054
392,hasMentalSymptom,9037
392,hasMentalSymptom,9038
